ORF	1-10 Phenanthroline monohydrate	2-Hydroxyethilhidrazine	4-Hydroxytamoxifen	Abietic acid	Actinomycin D	Agelasine E	Alamethicin	Amantadine hydrochloride	Amiodarone hydrochloride	Amphotericin B	Anisomycin	Artemisinin	Basiliskamide	Benomyl	Brefeldin A	Caffeine	Calcium ionophore A23187	Camptothecin	Caspofungin	Cerulenin	Chlorpromazine hydrochloride	cis-diamminedichloroplatinum (II) Cisplatin	Clomiphene citrate	Clotrimazole	Coniine	Cyclopiazonic acid	Cytochalasin A	Desipramine hydrochloride	Doxycycline hyclate	Dyclonine hydrochloride	Emetine dihydrochloride hydrate	Emodin	Extract 00-132	Extract 00-243	Extract 00-303C	Extract 00-89	Extract 6592	Extract 95-57	Fenpropimorph	FK506	Fluconazole	Geldanamycin	Haloperidol	Harmine hydrochloride	Hoechst 33258	Hydrogen peroxide	Hydroxyurea	Hygromycin B	Latrunculin B	LY 294002 hydrochloride	Menthol	Methanesulfonic acid methyl ester (MMS)	Mitomycin C	Neomycin B trisulfate salt hydrate	Nigericin	Nocodazole	Nystatin dihydrate	Oligomycin	Papuamide B	Parthenolide	Pentamidine isethionate	Phenylarsine oxide	Plumbagin	Radicicol	Raloxifene hydrochloride	Rapamycin	Sodium azide	Staurosporine	Stichloroside	Sulfometuron methyl	Tamoxifen	Theopalauamide	Thialysine	Trichostatin A	Trifluoroperazine dihydrochloride	Tunicamycin	U-73122	Usnic acid	Valinomycin	Verrucarin	Wortmannin
string	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c

YMR163C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR183W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR071C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR155W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR252C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5402	0	0	0	0	0	0	0	0	0
YDR284C	0	0	0.691775	0	0	0	0	0.77925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.387325	0	0	0	0	0.5178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR421W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR274W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57865	0	0	0	0	0	0	0	0	0	0	0.79485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR295W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR357W	0	0	0.522975	0	0	0	0	0	0	0	0	0	0	0	0	1.55685	0	0	0	0	0	0	0	0	0	0	0	2.052375	0	0	0	0.6989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93505	0.737125	0	0	0	0	0	0	0	0	0.66985	0	0.71815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6875	0	0	0
YOL136C	0	0	0	0	0	0	0	0	0	0	0	0.560625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559425	0.89525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821825	0	0	0	0	0	0	0	0.57975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639825	0	0	0
YGL071W	1.6996	0	0	1.0402	0	0	0	0.83875	0	0	0	0	0	0	0.64365	1.379975	0	0	0	0	0	0	0.72085	0	0	0	0.5173	1.32545	0	0.546	0	0.8255	0	0	0	1.0302	0	0	0	0.849425	0	0	0	0	0	0.561125	0	0.968675	0	0	0.585275	0	0	0	0	0	0	0	0	0	0	0.625475	0	0	0	0	0	0	0	0	0	0.6806	0	0.95495	1.124825	0	0	0	0	0	0
YCR063W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL163C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR093C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL203C	0	0	0	0	0	0.59055	0	0	0	0	0	0	0	0	0	0	0	0	2.176725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6821	0	0.739875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.717475	0	0	0	0	0	0	0	0	0
YEL043W	0	0	0	0	0	0	0	0	0	0	0	0.542625	0	0	0	0	0	0	1.74195	0.625425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603825	0	0	0.6737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5491	0	0	0	0	0	0	0
YGR089W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82665	0	0	0	2.373275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77015	0	0	0	0	0	0	0
YMR032W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66495	0	0	0.91285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5803	0	0	0
YER111C	0	0	0	0	0	0.85255	0	0	0.909625	0	0	0	0	0	0	0	0	0	2.97745	0	0	0.757325	0	0	0	0.50455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6586	0.85465	0	0	0.52325	0	0	2.325925	0	0	0	0	2.08905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR042W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.022325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6595	0	0	0.721	0	0	0.726775	0	0	0	0	0	0	0	0	0	0	0.63065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOL039W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94245	0	0.724025	0	0	0	0	0	0	0.7396	0.601975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08275	0	1.0483	0	0	0	0	0	0	0	0	0	0	2.810375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81585	0	0	0.880975	0	0	0	0
YPL268W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.017575	0	0	0	0	0	0	0	0	0	0	0	0.58155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.751825	1.054775	1.36725	0	0	0	0	0	0	0	0	0	0	0.721325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL081C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66475	0	0	0	0	0	0.54205	0	0.872325	0	0	0	0.93035	0	0	0.534325	0	0	0	0	0	0	0	0	0	0	0	0.99505	0	2.204025	0	0	0	0	0	0	0	0	0.624125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781125	0	0	0	0
YDR200C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML012W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6424	0	0	0	0.91635	0.5166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82815	0	0	0	0	0	0	0	0	0	0	0.5816	0	0	0	0	0	0	0.5994	0	0.8575	0	0	0	0	0	0	0	0	0	0	0	0	1.4821
YML016C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24085	0	0	4.8149	0	0	0	0	0	0	0	0	0	1.30755	0	0	0	0	0	0	0.7249	0	0	0	0	0	0.5	0	0	0.65845	0	0	0.54745	0	0	0	0.5384	1.00875	0	0	0	0	0.57835	0.9293	0	1.9348	0	0	0	0	0	1.2432	1.92225	0	0	0	0	0	0.88085	0	0	0	0	0	0	3.0138
YDR443C	0	0	0	0	0	0.51435	0	0	0	0	0	0	0	0	0.51175	0.533775	0	0	1.5249	0.506075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.272125	0	0.521725	0	0	0	0.89155	0	0	0	0	0	0.574025	0.58025	0	0	0	0	1.629125	0	0.80295	0	0	0	0	0	0	0	0.83525	0	0	0	0.57785	0	0	0	0	0	0	0	0	0	0	0	0	1.139325
YDR335W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.059075	0	0	0.503325	3.804425	1.0921	0	0	0.685575	0	0	0	0.696025	0.606575	0	0	0	0	0	0	0	1.12825	0	0.778	0	0	0	3.12915	0	0	0	0	0	1.478875	0	0	0.9099	0	0	3.54915	0	0	0	0	0	0	0	0	0	1.12705	1.332025	0	0	0.752425	0	0.9083	0.6196	0	1.435025	0	0	0	0	0	0	1.097275	2.953375
YOL138C	0	0	0	0	0.505575	0	0	0.96945	0.529825	0	0	0	0	0	0	0	0	0	1.568175	0	0	0	0	0	0	0	0	0	0	0	0.874475	0.836025	0	0	0.803125	0	0	1.014475	0	0	0	0	0	0	0	0	0	0.966	0	0	0	0.963325	0	1.619025	0	0	0	0	0	0.90265	0	0	0	0	0	0	0	0.8302	0	0	0	0	0.562175	0	0	0	0	0	0	0	0.690325
YLL028W	0	0	0.76085	0	0	0.560425	0	1.4171	0	0	0	0	0.836	0	0	1.19985	0	0	1.721825	0	0	0	0	0	1.005175	0	0	0.729025	0	0	0	0	0	0	0	0.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.247925	0.8881	0	0	0	0	0	0.81425	0	0.9921	0	0	0	0	0	0	0	1.185075	0	0	0	0	0.560325
YCR028C	0	1.005275	0	0.50495	1.33255	0.921875	0	0	0	0	0	0	0	0.507925	0	1.487325	0	0.637475	1.192875	0.9557	0	0	0	0	0	1.20945	0.789325	1.16335	0	0	0	0	0.923025	0	0	0.657325	0	0	0	2.08065	0.732825	1.575375	0	0	0	0.9663	1.745875	1.410625	0	0	0	0	0	0	0	0.841075	0	0	1.915875	0	0	0	0	0	0	0.801025	0	0.836025	0	0	0	0	0	0	0	0	0	0	0	0.782075	0
YLR342W	0	0	0	0	0	0	0	0.5281	0	0	0	0	0	0	0	0	0	0	0.768	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5027	0	0	0	0	0	0	1.19335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.086825	0	0	0	0	0	0	0.748575	0	0.511175	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR300C	0	0	0	0	0	0.8563	0	0	0	0	0	0	0	0	0	0	0	0	0.522675	0	0	0	0	0	0	0	0	0	0	0	0.5949	0	0	0.5057	0	0.985775	0	0	0	0	0	0	0	0	0	0	0	0.596025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL006W	0	0	0	0	0	0.52215	0	0	0	0	0	0	0	0	0	0	0	0	1.1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557875	0	0	0	0	0	0	0	0	0	0	0
YOR290C	0	0	0	0.686675	0.7134	1.348775	0	0	0	0	0	0	0	0	0	0	0	0	1.0558	0.596325	0	0	0	0	0	0	0.883775	0	0	0	0	1.221625	0.859325	0	0	0.828	0	0.913525	0	0	0	0.612425	0	0	0	0	1.18025	0	0	0	0	0	0	0	0	0	0.64455	0	0	0	0	0	0	0	0	0	0	0.586725	0	0.547625	0	0.51925	0	0	0	0	0.67565	0.588775	0	0	0.60925
YOR237W	0	0	0	0	0	0.596575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR457W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.180775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98945	0	0	0	0	0	0	0.57845	0	0	0	0.969525	0	0	0	0	0	0	0	0	0	0	0	0.897075	0	0	0	0	0	0	0	0	0	0	0	0.5122	0	0	0	0	0	0	0.565575	0	0	0	0	0	0	0	0.87795
YPL180W	0	0	0	0	0	0	0	0	0	0	0	0	0.79675	0	0	1.325925	0	0	0.572175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969625	0	0	0	0	0	0	0	0	0	0.905475	0	0	0.516825	0	0	0.517975	0	0	0	0	0	0	0	0	0	0	0	0.61935	0	0	0	0	0	0	0.829775	0	0	0	0	0	0	0	0
YEL013W	0	0	0.519625	0	0	0.538525	0	0	0	0	0	0	0	0.600375	0	2.9052	0	0	0	1.11725	0	0	0	0	0	0	0	0	0	0	0	0.7374	0	0	0.732075	0	0	0.87695	0	0	0	1.306825	0	0	0	0	0	0	0	0.6491	0.691025	1.04895	0	0.924125	0	0	0	0	0.5724	0	0	1.807025	0	0.7899	0	1.32545	0	0	0	0	0	0	0.617825	0	0	0.663725	0	0	0	0	0.9245
YCL063W	1.63945	0	0	0	0	0	0	1.020475	0	0	0	0	0	0	0	3.18985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13755	0	0	0	0.978125	0	0	0	0	0.575975	0	0	0	0	0.6701	0	0	0	0.579375	0.5908	2.358	0	0	0	0.8175	0	0	0	0	0	0	0.7124	0	0	0	0	0	0	0	0.8211
YBL024W	0	0	0	0	0	0	0	1.343375	0.78885	0	0	0	0	0.77445	0	2.91125	0	1.02465	0	0.848825	0	0	0	0	0	0	0.524275	0	0	0	0	0	0	0	0	0	0	0.5576	0	0	1.3478	1.3709	0	0	0	0.7543	0	0	0	0	0	0.512575	0	1.07685	0	2.564625	0	0	0.608075	0	0	3.188925	0	0	0	0	0	0.536975	0	0.645075	0	0	3.05915	0	0	0	0	1.07175	0	0	1.313825
YMR275C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2459	0	0.731225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59215	0	0	1.272375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR463W	0	0.50985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7005	0.5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75095	0	0.99135	0	0	0	0	0	1.81765	0	0	0	0	1.09375	0	0	0	0	0	0	0	0	0.5702	0	0.5931	0	0	0
YDL180W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588375
YOL041C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR128C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL053C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL220W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0283	0	0	0	0	0	0	0	0.516925	0	0	0	0	0	0	0	0	0	0	0	0	0.54575	0	0	0	0	0.726875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6301	0.60995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR001W	0	0	0	0	0.5948	0	0	0	0	0	0	0	0	0.81975	0	1.534525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641325	0	0	0.70005	0.8156	0	0	0	0.50525	0	0	0.949525	0	0	0	0	0	0	0	1.203475	0	0	0	0	0.53805	0.835225	0	0.558725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL113C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678775	0	0.84545	0	0	0	0	0	0.6144	0	0	0	0	0	0	0	0	0	0	0.52435	0	0	0	0	0.8985	0	0	0	0.788175	0	0	0	0	0	0	0	0	0	0.673025	0	0	0	0	0	0	0	0	0	0.987975	0	0	0	0	0	0	0.5419	0	0	0.9733	0	0.70965	0	0	0	0	0	0	0
YHR178W	0	0.643325	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640375	0.543975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR147W	0	0	0	0	0	0	0	0	1.529375	0	0	0	0	0	0	0	0	0	0	0.90145	0	0	0	0	0	0	0	0	0	0	0	0	1.245075	0	0.60135	0	0	0	0	0	0	0.990025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.734225	0	1.286825	0	0.670475	0	0.511775	0	0.738875	0	0.91145	0	0	0	0	0	0	0.536925	0	0
YJR073C	0	0	0	0	0	0	0	0	2.57835	0.798675	0	0	0	0	0	0	0.5091	0	0.547025	0	0	0	0	1.13925	0	0	0	0.7861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641475	0	0	0	0	0	0	0	0	0	1.575475	0	0	0.560525	0	0	0.72105	0	4.572075	0	0.935075	0	0	0	0.66205	0	0	0	0	0	0	0	0	0.8812	0	0	0	0
YMR221C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR007W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR202W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR157W	0	0	0	0	0	0	0	0	0.9329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.670075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8713	0	1.0005	0	0
YDR135C	0.79485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95085	0	0	0.65415	0	1.4115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5792	0	0	0	0	0	0	0	4.507575	0	0	0	0	0	0	0.5776	0	0	0.6197	0	0	0	0	0	0	0	0	0
YJL101C	1.36435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.814775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.844825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL024C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601525	0	0	0	0.93425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.789275	0	0	0	0.796775	0	0	0	0	0	0	0	0	0	0	0	0	1.060825	0	0	0	0	0	0.741625	0.57165	0	0	0.6664	0	4.6453	0	1.018075	0	0	0	0	0.969725	0	0	0.72445	0	0.630075	0	0	0	0	0.772725	0	0
YPL091W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.552	0.6831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML007W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73505	0	0	1.44665	0.70535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR055W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51805	0.64325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9128	0	0	0	0	0	0	0	1.934375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86585	0	0	0	0
YPL070W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5704	0	0	0	0
YJL212C	0.502725	1.675825	0	0	0	0	0	0	0	0	0	0	0.602525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6033	0.851075	0	0	0.550075	0.679	0	0	0	0	0	0.515925	0.91905	0	1.227525	3.872225	0	0	0.6819	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7578	0	0
YDR481C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560675	0.674275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL218W	0	0	0	0	0	0	0	0	0	0	0	0	0.524775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636775	0	0	0	0	0	0	0	0.5936	1.72075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL154C	1.299175	0	0	0	0	0	0	0	0.721675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566325	0	0	0.586125	0	0	0	0	0	0	0	2.10635	0	0	0	0	0	0	0	0	0	0	0	0	0.58665	0	0	0	0	0	0
